t	GranuleCell[0]	GranuleCell[10]	GranuleCell[20]	GranuleCell[30]	GranuleCell[40]	GranuleCell[50]	GranuleCell[60]	GranuleCell[70]	GranuleCell[80]	GranuleCell[90]	GranuleCell[100]	GranuleCell[110]	GranuleCell[120]	GranuleCell[130]	GranuleCell[140]	GranuleCell[150]	GranuleCell[160]	GranuleCell[170]	GranuleCell[180]	GranuleCell[190]	GranuleCell[200]	GranuleCell[210]	GranuleCell[220]	GranuleCell[230]	GranuleCell[240]	GranuleCell[250]	GranuleCell[260]	GranuleCell[270]	GranuleCell[280]	GranuleCell[290]	GranuleCell[300]	GranuleCell[310]	GranuleCell[320]	GranuleCell[330]	GranuleCell[340]	GranuleCell[350]	GranuleCell[360]	GranuleCell[370]	GranuleCell[380]	GranuleCell[390]	GranuleCell[400]	GranuleCell[410]	GranuleCell[420]	GranuleCell[430]	GranuleCell[440]	GranuleCell[450]	GranuleCell[460]	GranuleCell[470]	GranuleCell[480]	GranuleCell[490]	GranuleCell[498]	GranuleCell[499]	BasketCell[0]	BasketCell[1]	BasketCell[2]	BasketCell[3]	BasketCell[4]	BasketCell[5]	MossyCell[0]	MossyCell[1]	MossyCell[2]	MossyCell[3]	MossyCell[4]	MossyCell[5]	MossyCell[6]	MossyCell[7]	MossyCell[8]	MossyCell[9]	MossyCell[10]	MossyCell[11]	MossyCell[12]	MossyCell[13]	MossyCell[14]	HIPPCell[0]	HIPPCell[1]	HIPPCell[2]	HIPPCell[3]	HIPPCell[4]	HIPPCell[5]	
90.900000	-71.342063	-71.592402	-71.460943	-71.531460	-71.524327	-71.471697	-71.593864	-72.758521	-71.438730	-71.275129	-71.521179	-69.821573	-69.680856	-69.091503	-70.097383	-70.060114	-69.391769	-70.265812	-70.098794	-70.098790	-70.438476	-70.266364	-70.058512	-70.226396	-70.226396	-70.227595	-70.436602	-70.437206	-70.439102	-70.439732	-70.438468	-70.439094	-70.438468	-70.439096	-70.438463	-70.270600	-70.269555	-70.270600	-70.103093	-70.101756	-70.101527	-70.225943	-70.102065	-69.897891	-70.099973	-70.061698	-69.276180	-69.444661	-68.152039	-69.654506	-68.736066	-69.046071	-60.083464	-60.037110	-60.048717	-59.999505	-59.999751	-60.046413	-62.068787	-62.253615	-62.239473	-59.969501	-60.484093	-60.745136	-60.475424	-60.337744	-60.262144	-60.262995	-60.262995	-60.401404	-60.162323	-60.166621	-59.904207	-77.119667	-76.222309	-77.891276	-69.909576	-78.070828	-77.474639	
91.000000	-71.349779	-71.599221	-71.468292	-71.539013	-71.531836	-71.479591	-71.601196	-72.766052	-71.446524	-71.283587	-71.528095	-69.824091	-69.683952	-69.097086	-70.098761	-70.061640	-69.396038	-70.266511	-70.100166	-70.100162	-70.438481	-70.267060	-70.060044	-70.227251	-70.227251	-70.228445	-70.436614	-70.437216	-70.439104	-70.439732	-70.438473	-70.439097	-70.438473	-70.439099	-70.438468	-70.271280	-70.270239	-70.271280	-70.104448	-70.103116	-70.102888	-70.226800	-70.103424	-69.900073	-70.101340	-70.063217	-69.280995	-69.448802	-68.161776	-69.657713	-68.743433	-69.051909	-60.083463	-60.037256	-60.048712	-59.999519	-59.999761	-60.046409	-62.065474	-62.249929	-62.235851	-59.969775	-60.483385	-60.743927	-60.474732	-60.337317	-60.261861	-60.262711	-60.262711	-60.400855	-60.162230	-60.166521	-59.904602	-77.117340	-76.221800	-77.888851	-69.912479	-78.068782	-77.472362	
91.100000	-71.357456	-71.606005	-71.475602	-71.546528	-71.539306	-71.487443	-71.608489	-72.773542	-71.454278	-71.292003	-71.534974	-69.826598	-69.687034	-69.102647	-70.100133	-70.063159	-69.400289	-70.267207	-70.101533	-70.101529	-70.438486	-70.267754	-70.061570	-70.228103	-70.228103	-70.229292	-70.436627	-70.437226	-70.439107	-70.439732	-70.438479	-70.439099	-70.438479	-70.439102	-70.438474	-70.271957	-70.270920	-70.271957	-70.105797	-70.104471	-70.104244	-70.227654	-70.104777	-69.902246	-70.102702	-70.064730	-69.285791	-69.452925	-68.171474	-69.660906	-68.750770	-69.057724	-60.083461	-60.037401	-60.048705	-59.999533	-59.999772	-60.046404	-62.062167	-62.246250	-62.232236	-59.970049	-60.482679	-60.742719	-60.474043	-60.336891	-60.261579	-60.262427	-60.262427	-60.400307	-60.162138	-60.166421	-59.904997	-77.115005	-76.221277	-77.886417	-69.915371	-78.066725	-77.470077	
91.200000	-71.365093	-71.612754	-71.482875	-71.554003	-71.546736	-71.495255	-71.615745	-72.780989	-71.461992	-71.300375	-71.541818	-69.829096	-69.690105	-69.108185	-70.101500	-70.064673	-69.404523	-70.267900	-70.102894	-70.102890	-70.438491	-70.268445	-70.063090	-70.228952	-70.228952	-70.230136	-70.436639	-70.437236	-70.439109	-70.439732	-70.438484	-70.439102	-70.438484	-70.439104	-70.438479	-70.272631	-70.271598	-70.272631	-70.107141	-70.105820	-70.105594	-70.228504	-70.106125	-69.904410	-70.104059	-70.066237	-69.290568	-69.457032	-68.181132	-69.664088	-68.758077	-69.063515	-60.083459	-60.037544	-60.048699	-59.999546	-59.999782	-60.046399	-62.058867	-62.242579	-62.228629	-59.970322	-60.481973	-60.741514	-60.473354	-60.336465	-60.261297	-60.262144	-60.262144	-60.399760	-60.162045	-60.166321	-59.905390	-77.112664	-76.220741	-77.883975	-69.918253	-78.064657	-77.467784	
91.300000	-71.372691	-71.619467	-71.490110	-71.561439	-71.554129	-71.503027	-71.622962	-72.788396	-71.469665	-71.308704	-71.548626	-69.831583	-69.693163	-69.113701	-70.102861	-70.066180	-69.408741	-70.268590	-70.104250	-70.104246	-70.438496	-70.269133	-70.064604	-70.229797	-70.229797	-70.230977	-70.436652	-70.437246	-70.439112	-70.439732	-70.438489	-70.439104	-70.438489	-70.439107	-70.438484	-70.273302	-70.272274	-70.273302	-70.108479	-70.107164	-70.106939	-70.229351	-70.107468	-69.906566	-70.105410	-70.067738	-69.295325	-69.461123	-68.190751	-69.667256	-68.765354	-69.069283	-60.083457	-60.037684	-60.048692	-59.999560	-59.999792	-60.046394	-62.055574	-62.238915	-62.225028	-59.970594	-60.481269	-60.740312	-60.472667	-60.336040	-60.261016	-60.261861	-60.261861	-60.399214	-60.161953	-60.166222	-59.905784	-77.110316	-76.220191	-77.881524	-69.921124	-78.062578	-77.465484	
91.400000	-71.380249	-71.626145	-71.497308	-71.568837	-71.561483	-71.510758	-71.630142	-72.795761	-71.477299	-71.316991	-71.555399	-69.834060	-69.696209	-69.119195	-70.104217	-70.067682	-69.412941	-70.269278	-70.105600	-70.105596	-70.438501	-70.269818	-70.066112	-70.230639	-70.230639	-70.231814	-70.436664	-70.437256	-70.439114	-70.439732	-70.438494	-70.439107	-70.438494	-70.439109	-70.438489	-70.273971	-70.272947	-70.273971	-70.109813	-70.108503	-70.108278	-70.230195	-70.108805	-69.908713	-70.106755	-70.069233	-69.300063	-69.465197	-68.200332	-69.670411	-68.772602	-69.075027	-60.083454	-60.037823	-60.048685	-59.999573	-59.999802	-60.046389	-62.052287	-62.235259	-62.221435	-59.970866	-60.480567	-60.739111	-60.471981	-60.335616	-60.260736	-60.261579	-60.261579	-60.398669	-60.161861	-60.166122	-59.906176	-77.107961	-76.219627	-77.879066	-69.923986	-78.060489	-77.463176	
91.500000	-71.387769	-71.632787	-71.504468	-71.576196	-71.568798	-71.518450	-71.637284	-72.803086	-71.484894	-71.325235	-71.562136	-69.836528	-69.699242	-69.124667	-70.105568	-70.069177	-69.417125	-70.269963	-70.106945	-70.106941	-70.438506	-70.270501	-70.067614	-70.231478	-70.231478	-70.232648	-70.436677	-70.437266	-70.439117	-70.439732	-70.438499	-70.439110	-70.438499	-70.439112	-70.438494	-70.274637	-70.273617	-70.274637	-70.111141	-70.109836	-70.109612	-70.231035	-70.110137	-69.910852	-70.108096	-70.070723	-69.304782	-69.469255	-68.209873	-69.673554	-68.779820	-69.080749	-60.083450	-60.037960	-60.048678	-59.999586	-59.999812	-60.046384	-62.049007	-62.231609	-62.217849	-59.971138	-60.479866	-60.737913	-60.471296	-60.335193	-60.260456	-60.261297	-60.261297	-60.398125	-60.161770	-60.166023	-59.906567	-77.105599	-76.219049	-77.876599	-69.926837	-78.058388	-77.460860	
91.600000	-71.395250	-71.639395	-71.511591	-71.583517	-71.576075	-71.526101	-71.644389	-72.810370	-71.492449	-71.333437	-71.568838	-69.838985	-69.702264	-69.130116	-70.106913	-70.070667	-69.421292	-70.270645	-70.108284	-70.108280	-70.438511	-70.271181	-70.069109	-70.232313	-70.232313	-70.233478	-70.436689	-70.437276	-70.439120	-70.439733	-70.438504	-70.439112	-70.438504	-70.439115	-70.438499	-70.275300	-70.274284	-70.275300	-70.112463	-70.111164	-70.110941	-70.231872	-70.111464	-69.912982	-70.109430	-70.072206	-69.309482	-69.473296	-68.219376	-69.676684	-68.787008	-69.086447	-60.083446	-60.038094	-60.048671	-59.999599	-59.999822	-60.046378	-62.045733	-62.227967	-62.214270	-59.971409	-60.479166	-60.736718	-60.470613	-60.334770	-60.260176	-60.261016	-60.261016	-60.397582	-60.161678	-60.165924	-59.906958	-77.103231	-76.218458	-77.874123	-69.929678	-78.056278	-77.458536	
91.700000	-71.402692	-71.645968	-71.518677	-71.590800	-71.583315	-71.533713	-71.651457	-72.817613	-71.499965	-71.341597	-71.575505	-69.841433	-69.705273	-69.135544	-70.108253	-70.072151	-69.425442	-70.271324	-70.109619	-70.109615	-70.438516	-70.271858	-70.070599	-70.233145	-70.233145	-70.234306	-70.436701	-70.437286	-70.439122	-70.439733	-70.438509	-70.439115	-70.438509	-70.439117	-70.438504	-70.275961	-70.274949	-70.275961	-70.113781	-70.112486	-70.112264	-70.232706	-70.112785	-69.915104	-70.110760	-70.073683	-69.314163	-69.477321	-68.228840	-69.679802	-68.794168	-69.092122	-60.083442	-60.038227	-60.048663	-59.999611	-59.999832	-60.046372	-62.042466	-62.224333	-62.210698	-59.971680	-60.478467	-60.735524	-60.469931	-60.334349	-60.259897	-60.260736	-60.260736	-60.397040	-60.161587	-60.165825	-59.907348	-77.100855	-76.217854	-77.871640	-69.932509	-78.054156	-77.456205	
91.800000	-71.410096	-71.652507	-71.525726	-71.598044	-71.590517	-71.541285	-71.658487	-72.824816	-71.507442	-71.349715	-71.582137	-69.843871	-69.708270	-69.140950	-70.109587	-70.073628	-69.429576	-70.272001	-70.110948	-70.110943	-70.438521	-70.272533	-70.072083	-70.233974	-70.233974	-70.235130	-70.436713	-70.437296	-70.439125	-70.439733	-70.438514	-70.439117	-70.438514	-70.439120	-70.438509	-70.276619	-70.275611	-70.276619	-70.115093	-70.113804	-70.113583	-70.233536	-70.114101	-69.917217	-70.112084	-70.075155	-69.318825	-69.481329	-68.238266	-69.682907	-68.801298	-69.097774	-60.083438	-60.038358	-60.048655	-59.999624	-59.999841	-60.046365	-62.039205	-62.220705	-62.207134	-59.971950	-60.477770	-60.734333	-60.469250	-60.333928	-60.259619	-60.260456	-60.260456	-60.396499	-60.161495	-60.165726	-59.907738	-77.098473	-76.217236	-77.869148	-69.935330	-78.052024	-77.453866	
91.900000	-71.417462	-71.659011	-71.532739	-71.605251	-71.597681	-71.548818	-71.665481	-72.831979	-71.514881	-71.357792	-71.588734	-69.846299	-69.711255	-69.146334	-70.110916	-70.075100	-69.433693	-70.272675	-70.112271	-70.112267	-70.438526	-70.273205	-70.073561	-70.234799	-70.234799	-70.235950	-70.436726	-70.437306	-70.439127	-70.439733	-70.438519	-70.439120	-70.438519	-70.439122	-70.438514	-70.277274	-70.276271	-70.277274	-70.116399	-70.115116	-70.114896	-70.234363	-70.115412	-69.919321	-70.113403	-70.076621	-69.323468	-69.485321	-68.247653	-69.686000	-68.808399	-69.103404	-60.083433	-60.038487	-60.048646	-59.999636	-59.999851	-60.046359	-62.035951	-62.217085	-62.203577	-59.972219	-60.477074	-60.733144	-60.468571	-60.333508	-60.259341	-60.260176	-60.260176	-60.395960	-60.161404	-60.165628	-59.908126	-77.096084	-76.216605	-77.866649	-69.938141	-78.049882	-77.451520	
92.000000	-71.424789	-71.665481	-71.539715	-71.612421	-71.604808	-71.556312	-71.672438	-72.839101	-71.522280	-71.365826	-71.595297	-69.848717	-69.714228	-69.151697	-70.112240	-70.076566	-69.437794	-70.273346	-70.113589	-70.113585	-70.438531	-70.273874	-70.075033	-70.235621	-70.235621	-70.236768	-70.436738	-70.437316	-70.439130	-70.439733	-70.438524	-70.439122	-70.438524	-70.439125	-70.438519	-70.277927	-70.276928	-70.277927	-70.117701	-70.116423	-70.116203	-70.235187	-70.116718	-69.921418	-70.114717	-70.078081	-69.328093	-69.489298	-68.257003	-69.689080	-68.815471	-69.109010	-60.083427	-60.038614	-60.048638	-59.999648	-59.999860	-60.046352	-62.032703	-62.213472	-62.200026	-59.972488	-60.476380	-60.731958	-60.467893	-60.333089	-60.259064	-60.259897	-60.259897	-60.395421	-60.161314	-60.165530	-59.908514	-77.093688	-76.215960	-77.864141	-69.940942	-78.047729	-77.449166	
92.100000	-71.432079	-71.671917	-71.546654	-71.619552	-71.611897	-71.563767	-71.679359	-72.846185	-71.529642	-71.373820	-71.601825	-69.851126	-69.717189	-69.157037	-70.113558	-70.078026	-69.441878	-70.274015	-70.114902	-70.114898	-70.438536	-70.274540	-70.076500	-70.236440	-70.236440	-70.237582	-70.436750	-70.437325	-70.439132	-70.439733	-70.438529	-70.439125	-70.438529	-70.439127	-70.438524	-70.278577	-70.277582	-70.278577	-70.118998	-70.117724	-70.117506	-70.236008	-70.118018	-69.923506	-70.116025	-70.079535	-69.332699	-69.493258	-68.266314	-69.692147	-68.822514	-69.114595	-60.083421	-60.038739	-60.048629	-59.999660	-59.999869	-60.046345	-62.029462	-62.209866	-62.196483	-59.972757	-60.475687	-60.730774	-60.467216	-60.332670	-60.258787	-60.259619	-60.259619	-60.394883	-60.161223	-60.165431	-59.908902	-77.091285	-76.215303	-77.861625	-69.943733	-78.045566	-77.446804	
92.200000	-71.439331	-71.678319	-71.553558	-71.626647	-71.618950	-71.571183	-71.686243	-72.853228	-71.536965	-71.381772	-71.608319	-69.853525	-69.720139	-69.162357	-70.114871	-70.079481	-69.445945	-70.274681	-70.116210	-70.116206	-70.438541	-70.275204	-70.077960	-70.237255	-70.237255	-70.238393	-70.436762	-70.437335	-70.439135	-70.439733	-70.438534	-70.439127	-70.438534	-70.439130	-70.438529	-70.279225	-70.278233	-70.279225	-70.120289	-70.119020	-70.118803	-70.236825	-70.119313	-69.925585	-70.117329	-70.080983	-69.337287	-69.497202	-68.275588	-69.695203	-68.829529	-69.120156	-60.083415	-60.038863	-60.048620	-59.999672	-59.999878	-60.046337	-62.026227	-62.206268	-62.192947	-59.973025	-60.474995	-60.729592	-60.466541	-60.332252	-60.258511	-60.259341	-60.259341	-60.394346	-60.161133	-60.165334	-59.909288	-77.088876	-76.214632	-77.859101	-69.946514	-78.043392	-77.444435	
92.300000	-71.446545	-71.684688	-71.560426	-71.633705	-71.625965	-71.578561	-71.693091	-72.860233	-71.544250	-71.389684	-71.614779	-69.855914	-69.723076	-69.167655	-70.116179	-70.080929	-69.449997	-70.275344	-70.117513	-70.117509	-70.438546	-70.275865	-70.079415	-70.238068	-70.238068	-70.239201	-70.436774	-70.437345	-70.439137	-70.439733	-70.438538	-70.439130	-70.438538	-70.439132	-70.438534	-70.279870	-70.278882	-70.279870	-70.121575	-70.120312	-70.120095	-70.237639	-70.120603	-69.927657	-70.118627	-70.082425	-69.341856	-69.501130	-68.284824	-69.698246	-68.836515	-69.125695	-60.083408	-60.038985	-60.048610	-59.999684	-59.999887	-60.046330	-62.022999	-62.202676	-62.189418	-59.973292	-60.474304	-60.728412	-60.465867	-60.331836	-60.258235	-60.259064	-60.259064	-60.393811	-60.161042	-60.165236	-59.909674	-77.086460	-76.213948	-77.856570	-69.949285	-78.041208	-77.442059	
92.400000	-71.453722	-71.691022	-71.567257	-71.640725	-71.632944	-71.585900	-71.699903	-72.867198	-71.551497	-71.397555	-71.621205	-69.858294	-69.726002	-69.172931	-70.117482	-70.082372	-69.454032	-70.276005	-70.118810	-70.118806	-70.438550	-70.276524	-70.080864	-70.238877	-70.238877	-70.240005	-70.436786	-70.437354	-70.439139	-70.439733	-70.438543	-70.439132	-70.438543	-70.439135	-70.438539	-70.280513	-70.279529	-70.280513	-70.122856	-70.121598	-70.121382	-70.238450	-70.121888	-69.929720	-70.119920	-70.083862	-69.346406	-69.505042	-68.294023	-69.701277	-68.843472	-69.131212	-60.083401	-60.039105	-60.048601	-59.999696	-59.999896	-60.046322	-62.019777	-62.199092	-62.185896	-59.973559	-60.473615	-60.727235	-60.465194	-60.331420	-60.257960	-60.258787	-60.258787	-60.393276	-60.160952	-60.165138	-59.910059	-77.084038	-76.213251	-77.854030	-69.952046	-78.039014	-77.439675	
92.500000	-71.460862	-71.697324	-71.574054	-71.647709	-71.639887	-71.593201	-71.706680	-72.874124	-71.558706	-71.405385	-71.627598	-69.860664	-69.728915	-69.178186	-70.118780	-70.083809	-69.458051	-70.276663	-70.120102	-70.120098	-70.438555	-70.277179	-70.082307	-70.239683	-70.239683	-70.240806	-70.436798	-70.437364	-70.439142	-70.439733	-70.438548	-70.439135	-70.438548	-70.439137	-70.438543	-70.281152	-70.280173	-70.281152	-70.124132	-70.122879	-70.122664	-70.239258	-70.123168	-69.931775	-70.121207	-70.085293	-69.350938	-69.508938	-68.303185	-69.704296	-68.850401	-69.136706	-60.083394	-60.039223	-60.048591	-59.999707	-59.999905	-60.046313	-62.016562	-62.195515	-62.182381	-59.973826	-60.472927	-60.726059	-60.464522	-60.331004	-60.257685	-60.258511	-60.258511	-60.392742	-60.160862	-60.165041	-59.910444	-77.081609	-76.212542	-77.851482	-69.954797	-78.036809	-77.437284	
92.600000	-71.467965	-71.703592	-71.580814	-71.654656	-71.646793	-71.600464	-71.713420	-72.881012	-71.565878	-71.413175	-71.633957	-69.863024	-69.731817	-69.183421	-70.120072	-70.085240	-69.462054	-70.277318	-70.121389	-70.121385	-70.438560	-70.277833	-70.083744	-70.240485	-70.240485	-70.241605	-70.436809	-70.437374	-70.439144	-70.439733	-70.438553	-70.439137	-70.438553	-70.439140	-70.438548	-70.281790	-70.280814	-70.281790	-70.125402	-70.124154	-70.123940	-70.240062	-70.124442	-69.933822	-70.122490	-70.086718	-69.355452	-69.512819	-68.312309	-69.707302	-68.857302	-69.142178	-60.083386	-60.039339	-60.048581	-59.999719	-59.999913	-60.046305	-62.013353	-62.191945	-62.178873	-59.974092	-60.472241	-60.724886	-60.463852	-60.330590	-60.257411	-60.258235	-60.258235	-60.392210	-60.160772	-60.164944	-59.910827	-77.079174	-76.211819	-77.848927	-69.957539	-78.034595	-77.434886	
92.700000	-71.475031	-71.709827	-71.587540	-71.661567	-71.653663	-71.607690	-71.720126	-72.887861	-71.573013	-71.420924	-71.640282	-69.865375	-69.734708	-69.188634	-70.121359	-70.086666	-69.466041	-70.277971	-70.122671	-70.122667	-70.438565	-70.278483	-70.085176	-70.241285	-70.241285	-70.242400	-70.436821	-70.437383	-70.439147	-70.439733	-70.438558	-70.439140	-70.438558	-70.439142	-70.438553	-70.282425	-70.281453	-70.282425	-70.126668	-70.125425	-70.125212	-70.240863	-70.125712	-69.935860	-70.123767	-70.088138	-69.359948	-69.516684	-68.321396	-69.710297	-68.864175	-69.147628	-60.083378	-60.039454	-60.048570	-59.999730	-59.999922	-60.046296	-62.010150	-62.188382	-62.175372	-59.974357	-60.471555	-60.723716	-60.463183	-60.330176	-60.257137	-60.257960	-60.257960	-60.391678	-60.160683	-60.164847	-59.911210	-77.076732	-76.211084	-77.846364	-69.960271	-78.032370	-77.432480	
92.800000	-71.482061	-71.716029	-71.594230	-71.668442	-71.660497	-71.614877	-71.726796	-72.894671	-71.580110	-71.428634	-71.646574	-69.867717	-69.737587	-69.193826	-70.122641	-70.088086	-69.470011	-70.278621	-70.123948	-70.123944	-70.438570	-70.279131	-70.086601	-70.242081	-70.242081	-70.243191	-70.436833	-70.437393	-70.439149	-70.439733	-70.438563	-70.439142	-70.438563	-70.439144	-70.438558	-70.283057	-70.282089	-70.283057	-70.127929	-70.126691	-70.126478	-70.241661	-70.126976	-69.937891	-70.125040	-70.089552	-69.364426	-69.520533	-68.330447	-69.713279	-68.871020	-69.153056	-60.083369	-60.039567	-60.048560	-59.999741	-59.999930	-60.046288	-62.006954	-62.184826	-62.171878	-59.974623	-60.470872	-60.722547	-60.462515	-60.329763	-60.256864	-60.257685	-60.257685	-60.391148	-60.160593	-60.164750	-59.911592	-77.074283	-76.210336	-77.843793	-69.962993	-78.030136	-77.430067	
92.900000	-71.489054	-71.722198	-71.600885	-71.675280	-71.667295	-71.622027	-71.733430	-72.901444	-71.587170	-71.436304	-71.652833	-69.870049	-69.740454	-69.198997	-70.123918	-70.089500	-69.473966	-70.279269	-70.125219	-70.125215	-70.438574	-70.279777	-70.088022	-70.242874	-70.242874	-70.243980	-70.436845	-70.437402	-70.439152	-70.439733	-70.438567	-70.439145	-70.438567	-70.439147	-70.438563	-70.283686	-70.282722	-70.283686	-70.129184	-70.127951	-70.127740	-70.242456	-70.128236	-69.939913	-70.126307	-70.090960	-69.368885	-69.524367	-68.339460	-69.716249	-68.877836	-69.158462	-60.083360	-60.039679	-60.048549	-59.999752	-59.999939	-60.046278	-62.003764	-62.181278	-62.168392	-59.974887	-60.470189	-60.721381	-60.461848	-60.329351	-60.256592	-60.257411	-60.257411	-60.390618	-60.160504	-60.164653	-59.911974	-77.071828	-76.209575	-77.841214	-69.965705	-78.027891	-77.427646	
93.000000	-71.496010	-71.728335	-71.607506	-71.682083	-71.674057	-71.629140	-71.740030	-72.908178	-71.594194	-71.443935	-71.659059	-69.872372	-69.743309	-69.204147	-70.125190	-70.090909	-69.477905	-70.279914	-70.126486	-70.126482	-70.438579	-70.280420	-70.089436	-70.243664	-70.243664	-70.244766	-70.436856	-70.437411	-70.439154	-70.439733	-70.438572	-70.439147	-70.438572	-70.439149	-70.438567	-70.284314	-70.283354	-70.284314	-70.130435	-70.129207	-70.128996	-70.243248	-70.129490	-69.941927	-70.127569	-70.092363	-69.373327	-69.528185	-68.348437	-69.719208	-68.884625	-69.163846	-60.083351	-60.039789	-60.048538	-59.999763	-59.999947	-60.046269	-62.000581	-62.177736	-62.164912	-59.975151	-60.469508	-60.720217	-60.461183	-60.328940	-60.256320	-60.257137	-60.257137	-60.390089	-60.160415	-60.164557	-59.912355	-77.069367	-76.208802	-77.838627	-69.968408	-78.025636	-77.425219	
93.100000	-71.502931	-71.734439	-71.614092	-71.688850	-71.680784	-71.636216	-71.746595	-72.914875	-71.601181	-71.451526	-71.665253	-69.874686	-69.746154	-69.209277	-70.126456	-70.092312	-69.481828	-70.280556	-70.127747	-70.127743	-70.438584	-70.281060	-70.090845	-70.244451	-70.244451	-70.245548	-70.436868	-70.437421	-70.439156	-70.439734	-70.438577	-70.439149	-70.438577	-70.439152	-70.438572	-70.284938	-70.283982	-70.284938	-70.131680	-70.130457	-70.130247	-70.244036	-70.130739	-69.943933	-70.128826	-70.093760	-69.377751	-69.531988	-68.357378	-69.722154	-68.891386	-69.169208	-60.083341	-60.039897	-60.048527	-59.999773	-59.999955	-60.046259	-61.997404	-62.174202	-62.161439	-59.975415	-60.468828	-60.719056	-60.460519	-60.328530	-60.256048	-60.256864	-60.256864	-60.389562	-60.160326	-60.164460	-59.912735	-77.066899	-76.208016	-77.836033	-69.971101	-78.023372	-77.422784	
93.200000	-71.509815	-71.740511	-71.620643	-71.695582	-71.687476	-71.643254	-71.753126	-72.921534	-71.608131	-71.459078	-71.671413	-69.876990	-69.748986	-69.214385	-70.127718	-70.093709	-69.485736	-70.281196	-70.129004	-70.129000	-70.438588	-70.281698	-70.092248	-70.245235	-70.245235	-70.246327	-70.436879	-70.437430	-70.439159	-70.439734	-70.438581	-70.439152	-70.438581	-70.439154	-70.438577	-70.285561	-70.284608	-70.285561	-70.132921	-70.131702	-70.131494	-70.244821	-70.131984	-69.945932	-70.130078	-70.095152	-69.382156	-69.535776	-68.366282	-69.725089	-68.898120	-69.174549	-60.083331	-60.040004	-60.048515	-59.999784	-59.999963	-60.046250	-61.994233	-62.170674	-62.157973	-59.975678	-60.468149	-60.717896	-60.459857	-60.328120	-60.255777	-60.256592	-60.256592	-60.389035	-60.160238	-60.164364	-59.913114	-77.064425	-76.207218	-77.833431	-69.973784	-78.021097	-77.420342	
93.300000	-71.516664	-71.746550	-71.627160	-71.702278	-71.694132	-71.650256	-71.759622	-72.928156	-71.615045	-71.466591	-71.677541	-69.879285	-69.751808	-69.219474	-70.128975	-70.095101	-69.489628	-70.281833	-70.130255	-70.130251	-70.438593	-70.282333	-70.093646	-70.246015	-70.246015	-70.247104	-70.436891	-70.437439	-70.439161	-70.439734	-70.438586	-70.439154	-70.438586	-70.439157	-70.438582	-70.286180	-70.285232	-70.286180	-70.134156	-70.132943	-70.132735	-70.245604	-70.133223	-69.947922	-70.131325	-70.096538	-69.386544	-69.539548	-68.375151	-69.728012	-68.904826	-69.179868	-60.083321	-60.040109	-60.048503	-59.999794	-59.999971	-60.046240	-61.991068	-62.167154	-62.154514	-59.975940	-60.467472	-60.716739	-60.459195	-60.327711	-60.255506	-60.256320	-60.256320	-60.388510	-60.160149	-60.164268	-59.913493	-77.061945	-76.206407	-77.830822	-69.976458	-78.018813	-77.417893	
93.400000	-71.523477	-71.752558	-71.633643	-71.708939	-71.700754	-71.657222	-71.766083	-72.934741	-71.621923	-71.474065	-71.683637	-69.881571	-69.754618	-69.224541	-70.130226	-70.096488	-69.493504	-70.282468	-70.131501	-70.131498	-70.438598	-70.282966	-70.095038	-70.246793	-70.246793	-70.247877	-70.436902	-70.437449	-70.439164	-70.439734	-70.438591	-70.439157	-70.438591	-70.439159	-70.438586	-70.286797	-70.285853	-70.286797	-70.135387	-70.134179	-70.133971	-70.246383	-70.134457	-69.949904	-70.132567	-70.097918	-69.390915	-69.543304	-68.383983	-69.730923	-68.911505	-69.185165	-60.083310	-60.040212	-60.048491	-59.999804	-59.999979	-60.046229	-61.987910	-62.163641	-62.151062	-59.976203	-60.466796	-60.715584	-60.458535	-60.327303	-60.255236	-60.256048	-60.256048	-60.387985	-60.160061	-60.164173	-59.913871	-77.059458	-76.205584	-77.828205	-69.979123	-78.016519	-77.415437	
93.500000	-71.530255	-71.758533	-71.640092	-71.715565	-71.707340	-71.664151	-71.772511	-72.941288	-71.628765	-71.481500	-71.689701	-69.883847	-69.757416	-69.229589	-70.131473	-70.097868	-69.497364	-70.283100	-70.132743	-70.132739	-70.438602	-70.283596	-70.096425	-70.247567	-70.247567	-70.248647	-70.436914	-70.437458	-70.439166	-70.439734	-70.438595	-70.439159	-70.438595	-70.439161	-70.438591	-70.287412	-70.286471	-70.287412	-70.136613	-70.135409	-70.135203	-70.247159	-70.135687	-69.951878	-70.133804	-70.099293	-69.395267	-69.547046	-68.392779	-69.733822	-68.918156	-69.190442	-60.083299	-60.040314	-60.048479	-59.999815	-59.999986	-60.046219	-61.984758	-62.160134	-62.147616	-59.976464	-60.466121	-60.714431	-60.457876	-60.326895	-60.254967	-60.255777	-60.255777	-60.387462	-60.159973	-60.164077	-59.914248	-77.056965	-76.204749	-77.825580	-69.981777	-78.014216	-77.412973	
