Precell 	pstcell 	 Synapse 
MossyCell[14]	GranuleCell[403]	Exp2Syn[3630]
MossyCell[14]	GranuleCell[342]	Exp2Syn[3080]
MossyCell[14]	GranuleCell[373]	Exp2Syn[3360]
MossyCell[14]	GranuleCell[361]	Exp2Syn[3251]
MossyCell[14]	GranuleCell[358]	Exp2Syn[3224]
MossyCell[14]	GranuleCell[338]	Exp2Syn[3044]
MossyCell[14]	GranuleCell[406]	Exp2Syn[3656]
MossyCell[14]	GranuleCell[394]	Exp2Syn[3549]
MossyCell[14]	GranuleCell[424]	Exp2Syn[3818]
MossyCell[14]	GranuleCell[435]	Exp2Syn[3918]
MossyCell[14]	GranuleCell[412]	Exp2Syn[3711]
MossyCell[14]	GranuleCell[354]	Exp2Syn[3189]
MossyCell[14]	GranuleCell[407]	Exp2Syn[3666]
MossyCell[14]	GranuleCell[380]	Exp2Syn[3422]
MossyCell[14]	GranuleCell[332]	Exp2Syn[2991]
MossyCell[14]	GranuleCell[441]	Exp2Syn[3971]
MossyCell[14]	GranuleCell[309]	Exp2Syn[2783]
MossyCell[14]	GranuleCell[314]	Exp2Syn[2828]
MossyCell[14]	GranuleCell[389]	Exp2Syn[3503]
MossyCell[14]	GranuleCell[448]	Exp2Syn[4035]
MossyCell[14]	GranuleCell[371]	Exp2Syn[3341]
MossyCell[14]	GranuleCell[409]	Exp2Syn[3684]
MossyCell[14]	GranuleCell[372]	Exp2Syn[3350]
MossyCell[14]	GranuleCell[390]	Exp2Syn[3512]
MossyCell[14]	GranuleCell[340]	Exp2Syn[3062]
MossyCell[14]	GranuleCell[341]	Exp2Syn[3071]
MossyCell[14]	GranuleCell[446]	Exp2Syn[4016]
MossyCell[14]	GranuleCell[370]	Exp2Syn[3332]
MossyCell[14]	GranuleCell[445]	Exp2Syn[4008]
MossyCell[14]	GranuleCell[355]	Exp2Syn[3198]
MossyCell[14]	GranuleCell[420]	Exp2Syn[3783]
MossyCell[14]	GranuleCell[306]	Exp2Syn[2756]
MossyCell[14]	GranuleCell[427]	Exp2Syn[3846]
MossyCell[14]	GranuleCell[331]	Exp2Syn[2981]
MossyCell[14]	GranuleCell[379]	Exp2Syn[3414]
MossyCell[14]	GranuleCell[364]	Exp2Syn[3279]
MossyCell[14]	GranuleCell[339]	Exp2Syn[3053]
MossyCell[14]	GranuleCell[344]	Exp2Syn[3099]
MossyCell[14]	GranuleCell[363]	Exp2Syn[3270]
MossyCell[14]	GranuleCell[399]	Exp2Syn[3593]
MossyCell[14]	GranuleCell[452]	Exp2Syn[4070]
MossyCell[14]	GranuleCell[454]	Exp2Syn[4088]
MossyCell[14]	GranuleCell[402]	Exp2Syn[3620]
MossyCell[14]	GranuleCell[419]	Exp2Syn[3774]
MossyCell[14]	GranuleCell[401]	Exp2Syn[3612]
MossyCell[14]	GranuleCell[360]	Exp2Syn[3243]
MossyCell[14]	GranuleCell[343]	Exp2Syn[3090]
MossyCell[14]	GranuleCell[433]	Exp2Syn[3900]
MossyCell[14]	GranuleCell[438]	Exp2Syn[3945]
MossyCell[14]	GranuleCell[353]	Exp2Syn[3180]
MossyCell[14]	GranuleCell[421]	Exp2Syn[3791]
MossyCell[14]	GranuleCell[425]	Exp2Syn[3827]
MossyCell[14]	GranuleCell[440]	Exp2Syn[3962]
MossyCell[14]	GranuleCell[437]	Exp2Syn[3935]
MossyCell[14]	GranuleCell[397]	Exp2Syn[3575]
MossyCell[14]	GranuleCell[351]	Exp2Syn[3161]
MossyCell[14]	GranuleCell[426]	Exp2Syn[3837]
MossyCell[14]	GranuleCell[422]	Exp2Syn[3800]
MossyCell[14]	GranuleCell[359]	Exp2Syn[3234]
MossyCell[14]	GranuleCell[327]	Exp2Syn[2945]
MossyCell[14]	GranuleCell[311]	Exp2Syn[2802]
MossyCell[14]	GranuleCell[336]	Exp2Syn[3026]
MossyCell[14]	GranuleCell[443]	Exp2Syn[3990]
MossyCell[14]	GranuleCell[398]	Exp2Syn[3585]
MossyCell[14]	GranuleCell[315]	Exp2Syn[2838]
MossyCell[14]	GranuleCell[313]	Exp2Syn[2819]
MossyCell[14]	GranuleCell[369]	Exp2Syn[3323]
MossyCell[14]	GranuleCell[436]	Exp2Syn[3927]
MossyCell[14]	GranuleCell[391]	Exp2Syn[3521]
MossyCell[14]	GranuleCell[418]	Exp2Syn[3764]
MossyCell[14]	GranuleCell[392]	Exp2Syn[3530]
MossyCell[14]	GranuleCell[384]	Exp2Syn[3458]
MossyCell[14]	GranuleCell[405]	Exp2Syn[3648]
MossyCell[14]	GranuleCell[432]	Exp2Syn[3891]
MossyCell[14]	GranuleCell[368]	Exp2Syn[3314]
MossyCell[14]	GranuleCell[330]	Exp2Syn[2972]
MossyCell[14]	GranuleCell[374]	Exp2Syn[3369]
MossyCell[14]	GranuleCell[333]	Exp2Syn[2999]
MossyCell[14]	GranuleCell[350]	Exp2Syn[3153]
MossyCell[14]	GranuleCell[413]	Exp2Syn[3720]
MossyCell[14]	GranuleCell[450]	Exp2Syn[4052]
MossyCell[14]	GranuleCell[316]	Exp2Syn[2846]
MossyCell[14]	GranuleCell[428]	Exp2Syn[3854]
MossyCell[14]	GranuleCell[320]	Exp2Syn[2883]
MossyCell[14]	GranuleCell[393]	Exp2Syn[3539]
MossyCell[14]	GranuleCell[317]	Exp2Syn[2856]
MossyCell[14]	BasketCell[2]	Exp2Syn[4531]
MossyCell[14]	MossyCell[11]	Exp2Syn[4768]
MossyCell[14]	MossyCell[1]	Exp2Syn[4599]
MossyCell[14]	MossyCell[12]	Exp2Syn[4787]
MossyCell[14]	HIPPCell[5]	Exp2Syn[4871]
MossyCell[14]	HIPPCell[2]	Exp2Syn[4847]
HIPPCell[0]	GranuleCell[24]	Exp2Syn[220]
HIPPCell[0]	GranuleCell[86]	Exp2Syn[779]
HIPPCell[0]	GranuleCell[448]	Exp2Syn[4036]
HIPPCell[0]	GranuleCell[432]	Exp2Syn[3892]
HIPPCell[0]	GranuleCell[419]	Exp2Syn[3776]
HIPPCell[0]	GranuleCell[116]	Exp2Syn[1048]
HIPPCell[0]	GranuleCell[6]	Exp2Syn[59]
HIPPCell[0]	GranuleCell[429]	Exp2Syn[3865]
HIPPCell[0]	GranuleCell[164]	Exp2Syn[1480]
HIPPCell[0]	GranuleCell[479]	Exp2Syn[4316]
HIPPCell[0]	GranuleCell[436]	Exp2Syn[3928]
HIPPCell[0]	GranuleCell[443]	Exp2Syn[3991]
HIPPCell[0]	GranuleCell[420]	Exp2Syn[3784]
HIPPCell[0]	GranuleCell[486]	Exp2Syn[4378]
HIPPCell[0]	GranuleCell[93]	Exp2Syn[841]
HIPPCell[0]	GranuleCell[163]	Exp2Syn[1472]
HIPPCell[0]	GranuleCell[130]	Exp2Syn[1175]
HIPPCell[0]	GranuleCell[472]	Exp2Syn[4252]
HIPPCell[0]	GranuleCell[100]	Exp2Syn[904]
HIPPCell[0]	GranuleCell[449]	Exp2Syn[4046]
HIPPCell[0]	GranuleCell[447]	Exp2Syn[4027]
HIPPCell[0]	GranuleCell[111]	Exp2Syn[1004]
HIPPCell[0]	GranuleCell[27]	Exp2Syn[248]
HIPPCell[0]	GranuleCell[455]	Exp2Syn[4099]
HIPPCell[0]	GranuleCell[79]	Exp2Syn[715]
HIPPCell[0]	GranuleCell[167]	Exp2Syn[1508]
HIPPCell[0]	GranuleCell[132]	Exp2Syn[1193]
HIPPCell[0]	GranuleCell[65]	Exp2Syn[589]
HIPPCell[0]	GranuleCell[0]	Exp2Syn[4]
HIPPCell[0]	GranuleCell[435]	Exp2Syn[3919]
HIPPCell[0]	GranuleCell[68]	Exp2Syn[616]
HIPPCell[0]	GranuleCell[34]	Exp2Syn[310]
HIPPCell[0]	GranuleCell[7]	Exp2Syn[68]
HIPPCell[0]	GranuleCell[77]	Exp2Syn[698]
HIPPCell[0]	GranuleCell[438]	Exp2Syn[3946]
HIPPCell[0]	GranuleCell[159]	Exp2Syn[1435]
HIPPCell[0]	GranuleCell[73]	Exp2Syn[661]
HIPPCell[0]	GranuleCell[451]	Exp2Syn[4063]
HIPPCell[0]	GranuleCell[162]	Exp2Syn[1463]
HIPPCell[0]	GranuleCell[104]	Exp2Syn[940]
HIPPCell[0]	GranuleCell[148]	Exp2Syn[1337]
HIPPCell[0]	GranuleCell[15]	Exp2Syn[140]
HIPPCell[0]	GranuleCell[90]	Exp2Syn[815]
HIPPCell[0]	GranuleCell[482]	Exp2Syn[4343]
HIPPCell[0]	GranuleCell[10]	Exp2Syn[94]
HIPPCell[0]	GranuleCell[126]	Exp2Syn[1139]
HIPPCell[0]	GranuleCell[19]	Exp2Syn[176]
HIPPCell[0]	GranuleCell[1]	Exp2Syn[14]
HIPPCell[0]	GranuleCell[494]	Exp2Syn[4450]
HIPPCell[0]	GranuleCell[2]	Exp2Syn[23]
HIPPCell[0]	GranuleCell[96]	Exp2Syn[868]
HIPPCell[0]	GranuleCell[441]	Exp2Syn[3974]
HIPPCell[0]	GranuleCell[120]	Exp2Syn[1085]
HIPPCell[0]	GranuleCell[40]	Exp2Syn[364]
HIPPCell[0]	GranuleCell[5]	Exp2Syn[49]
HIPPCell[0]	GranuleCell[483]	Exp2Syn[4351]
HIPPCell[0]	GranuleCell[418]	Exp2Syn[3766]
HIPPCell[0]	GranuleCell[76]	Exp2Syn[688]
HIPPCell[0]	GranuleCell[131]	Exp2Syn[1183]
HIPPCell[0]	GranuleCell[417]	Exp2Syn[3757]
HIPPCell[0]	GranuleCell[123]	Exp2Syn[1111]
HIPPCell[0]	GranuleCell[18]	Exp2Syn[167]
HIPPCell[0]	GranuleCell[433]	Exp2Syn[3902]
HIPPCell[0]	GranuleCell[112]	Exp2Syn[1013]
HIPPCell[0]	GranuleCell[58]	Exp2Syn[527]
HIPPCell[0]	GranuleCell[169]	Exp2Syn[1526]
HIPPCell[0]	GranuleCell[143]	Exp2Syn[1292]
HIPPCell[0]	GranuleCell[170]	Exp2Syn[1535]
HIPPCell[0]	GranuleCell[499]	Exp2Syn[4495]
HIPPCell[0]	GranuleCell[440]	Exp2Syn[3965]
HIPPCell[0]	GranuleCell[168]	Exp2Syn[1516]
HIPPCell[0]	GranuleCell[471]	Exp2Syn[4243]
HIPPCell[0]	GranuleCell[490]	Exp2Syn[4415]
HIPPCell[0]	GranuleCell[115]	Exp2Syn[1040]
HIPPCell[0]	GranuleCell[83]	Exp2Syn[751]
HIPPCell[0]	GranuleCell[152]	Exp2Syn[1372]
HIPPCell[0]	GranuleCell[9]	Exp2Syn[86]
HIPPCell[0]	GranuleCell[37]	Exp2Syn[338]
HIPPCell[0]	GranuleCell[91]	Exp2Syn[823]
HIPPCell[0]	GranuleCell[42]	Exp2Syn[382]
HIPPCell[0]	GranuleCell[119]	Exp2Syn[1075]
HIPPCell[0]	GranuleCell[136]	Exp2Syn[1228]
HIPPCell[0]	GranuleCell[423]	Exp2Syn[3812]
HIPPCell[0]	GranuleCell[80]	Exp2Syn[724]
HIPPCell[0]	GranuleCell[480]	Exp2Syn[4324]
HIPPCell[0]	GranuleCell[147]	Exp2Syn[1327]
HIPPCell[0]	GranuleCell[425]	Exp2Syn[3829]
HIPPCell[0]	GranuleCell[78]	Exp2Syn[706]
HIPPCell[0]	GranuleCell[141]	Exp2Syn[1274]
HIPPCell[0]	GranuleCell[497]	Exp2Syn[4477]
HIPPCell[0]	GranuleCell[72]	Exp2Syn[653]
HIPPCell[0]	GranuleCell[495]	Exp2Syn[4460]
HIPPCell[0]	GranuleCell[109]	Exp2Syn[985]
HIPPCell[0]	GranuleCell[113]	Exp2Syn[1022]
HIPPCell[0]	GranuleCell[84]	Exp2Syn[761]
HIPPCell[0]	GranuleCell[118]	Exp2Syn[1066]
HIPPCell[0]	GranuleCell[28]	Exp2Syn[257]
HIPPCell[0]	GranuleCell[139]	Exp2Syn[1256]
HIPPCell[0]	GranuleCell[63]	Exp2Syn[572]
HIPPCell[0]	GranuleCell[45]	Exp2Syn[409]
HIPPCell[0]	GranuleCell[51]	Exp2Syn[463]
HIPPCell[0]	GranuleCell[150]	Exp2Syn[1354]
HIPPCell[0]	GranuleCell[414]	Exp2Syn[3730]
HIPPCell[0]	GranuleCell[491]	Exp2Syn[4424]
HIPPCell[0]	GranuleCell[496]	Exp2Syn[4468]
HIPPCell[0]	GranuleCell[23]	Exp2Syn[211]
HIPPCell[0]	GranuleCell[138]	Exp2Syn[1247]
HIPPCell[0]	GranuleCell[71]	Exp2Syn[643]
HIPPCell[0]	GranuleCell[16]	Exp2Syn[148]
HIPPCell[0]	GranuleCell[36]	Exp2Syn[328]
HIPPCell[0]	GranuleCell[415]	Exp2Syn[3740]
HIPPCell[0]	GranuleCell[53]	Exp2Syn[482]
HIPPCell[0]	GranuleCell[467]	Exp2Syn[4207]
HIPPCell[0]	GranuleCell[32]	Exp2Syn[292]
HIPPCell[0]	GranuleCell[98]	Exp2Syn[887]
HIPPCell[0]	GranuleCell[69]	Exp2Syn[625]
HIPPCell[0]	GranuleCell[457]	Exp2Syn[4117]
HIPPCell[0]	GranuleCell[171]	Exp2Syn[1543]
HIPPCell[0]	GranuleCell[117]	Exp2Syn[1058]
HIPPCell[0]	GranuleCell[106]	Exp2Syn[958]
HIPPCell[0]	GranuleCell[39]	Exp2Syn[355]
HIPPCell[0]	GranuleCell[155]	Exp2Syn[1400]
HIPPCell[0]	GranuleCell[460]	Exp2Syn[4145]
HIPPCell[0]	GranuleCell[484]	Exp2Syn[4360]
HIPPCell[0]	GranuleCell[481]	Exp2Syn[4334]
HIPPCell[0]	GranuleCell[114]	Exp2Syn[1031]
HIPPCell[0]	GranuleCell[446]	Exp2Syn[4018]
HIPPCell[0]	GranuleCell[67]	Exp2Syn[607]
HIPPCell[0]	GranuleCell[97]	Exp2Syn[877]
HIPPCell[0]	GranuleCell[125]	Exp2Syn[1130]
HIPPCell[0]	GranuleCell[426]	Exp2Syn[3839]
HIPPCell[0]	GranuleCell[461]	Exp2Syn[4154]
HIPPCell[0]	GranuleCell[11]	Exp2Syn[104]
HIPPCell[0]	GranuleCell[25]	Exp2Syn[229]
HIPPCell[0]	GranuleCell[70]	Exp2Syn[634]
HIPPCell[0]	GranuleCell[412]	Exp2Syn[3713]
HIPPCell[0]	GranuleCell[49]	Exp2Syn[445]
HIPPCell[0]	GranuleCell[157]	Exp2Syn[1418]
HIPPCell[0]	GranuleCell[12]	Exp2Syn[112]
HIPPCell[0]	GranuleCell[59]	Exp2Syn[536]
HIPPCell[0]	GranuleCell[3]	Exp2Syn[31]
HIPPCell[0]	GranuleCell[46]	Exp2Syn[418]
HIPPCell[0]	GranuleCell[134]	Exp2Syn[1210]
HIPPCell[0]	GranuleCell[21]	Exp2Syn[193]
HIPPCell[0]	GranuleCell[64]	Exp2Syn[581]
HIPPCell[0]	GranuleCell[421]	Exp2Syn[3794]
HIPPCell[0]	GranuleCell[135]	Exp2Syn[1219]
HIPPCell[0]	GranuleCell[476]	Exp2Syn[4289]
HIPPCell[0]	GranuleCell[149]	Exp2Syn[1346]
HIPPCell[0]	GranuleCell[129]	Exp2Syn[1166]
HIPPCell[0]	GranuleCell[88]	Exp2Syn[797]
HIPPCell[0]	GranuleCell[101]	Exp2Syn[914]
HIPPCell[0]	GranuleCell[61]	Exp2Syn[553]
HIPPCell[0]	GranuleCell[22]	Exp2Syn[203]
HIPPCell[0]	GranuleCell[445]	Exp2Syn[4009]
HIPPCell[0]	GranuleCell[430]	Exp2Syn[3875]
HIPPCell[0]	GranuleCell[459]	Exp2Syn[4136]
HIPPCell[0]	GranuleCell[166]	Exp2Syn[1499]
HIPPCell[0]	GranuleCell[87]	Exp2Syn[787]
HIPPCell[0]	GranuleCell[161]	Exp2Syn[1453]
HIPPCell[0]	BasketCell[0]	Exp2Syn[4510]
HIPPCell[0]	BasketCell[1]	Exp2Syn[4523]
HIPPCell[0]	BasketCell[4]	Exp2Syn[4558]
HIPPCell[0]	BasketCell[5]	Exp2Syn[4571]
HIPPCell[0]	MossyCell[2]	Exp2Syn[4622]
HIPPCell[0]	MossyCell[3]	Exp2Syn[4638]
HIPPCell[0]	MossyCell[0]	Exp2Syn[4585]
HIPPCell[0]	MossyCell[1]	Exp2Syn[4602]
HIPPCell[1]	GranuleCell[128]	Exp2Syn[1156]
HIPPCell[1]	GranuleCell[106]	Exp2Syn[959]
HIPPCell[1]	GranuleCell[109]	Exp2Syn[986]
HIPPCell[1]	GranuleCell[127]	Exp2Syn[1148]
HIPPCell[1]	GranuleCell[30]	Exp2Syn[275]
HIPPCell[1]	GranuleCell[200]	Exp2Syn[1805]
HIPPCell[1]	GranuleCell[231]	Exp2Syn[2083]
HIPPCell[1]	GranuleCell[185]	Exp2Syn[1670]
HIPPCell[1]	GranuleCell[35]	Exp2Syn[319]
HIPPCell[1]	GranuleCell[31]	Exp2Syn[283]
HIPPCell[1]	GranuleCell[138]	Exp2Syn[1246]
HIPPCell[1]	GranuleCell[49]	Exp2Syn[445]
HIPPCell[1]	GranuleCell[193]	Exp2Syn[1741]
HIPPCell[1]	GranuleCell[28]	Exp2Syn[256]
HIPPCell[1]	GranuleCell[251]	Exp2Syn[2263]
HIPPCell[1]	GranuleCell[174]	Exp2Syn[1570]
HIPPCell[1]	GranuleCell[41]	Exp2Syn[373]
HIPPCell[1]	GranuleCell[56]	Exp2Syn[509]
HIPPCell[1]	GranuleCell[234]	Exp2Syn[2111]
HIPPCell[1]	GranuleCell[26]	Exp2Syn[239]
HIPPCell[1]	GranuleCell[184]	Exp2Syn[1660]
HIPPCell[1]	GranuleCell[5]	Exp2Syn[49]
HIPPCell[1]	GranuleCell[497]	Exp2Syn[4477]
HIPPCell[1]	GranuleCell[177]	Exp2Syn[1598]
HIPPCell[1]	GranuleCell[79]	Exp2Syn[716]
HIPPCell[1]	GranuleCell[166]	Exp2Syn[1499]
HIPPCell[1]	GranuleCell[247]	Exp2Syn[2228]
HIPPCell[1]	GranuleCell[196]	Exp2Syn[1769]
HIPPCell[1]	GranuleCell[223]	Exp2Syn[2011]
HIPPCell[1]	GranuleCell[499]	Exp2Syn[4496]
HIPPCell[1]	GranuleCell[4]	Exp2Syn[40]
HIPPCell[1]	GranuleCell[15]	Exp2Syn[140]
HIPPCell[1]	GranuleCell[9]	Exp2Syn[86]
HIPPCell[1]	GranuleCell[12]	Exp2Syn[112]
HIPPCell[1]	GranuleCell[101]	Exp2Syn[914]
HIPPCell[1]	GranuleCell[204]	Exp2Syn[1841]
HIPPCell[1]	GranuleCell[156]	Exp2Syn[1409]
HIPPCell[1]	GranuleCell[93]	Exp2Syn[842]
HIPPCell[1]	GranuleCell[46]	Exp2Syn[419]
HIPPCell[1]	GranuleCell[171]	Exp2Syn[1544]
HIPPCell[1]	GranuleCell[203]	Exp2Syn[1831]
HIPPCell[1]	GranuleCell[18]	Exp2Syn[166]
HIPPCell[1]	GranuleCell[62]	Exp2Syn[563]
HIPPCell[1]	GranuleCell[80]	Exp2Syn[725]
HIPPCell[1]	GranuleCell[14]	Exp2Syn[131]
HIPPCell[1]	GranuleCell[43]	Exp2Syn[392]
HIPPCell[1]	GranuleCell[195]	Exp2Syn[1759]
HIPPCell[1]	GranuleCell[216]	Exp2Syn[1949]
HIPPCell[1]	GranuleCell[137]	Exp2Syn[1238]
HIPPCell[1]	GranuleCell[163]	Exp2Syn[1472]
HIPPCell[1]	GranuleCell[211]	Exp2Syn[1903]
HIPPCell[1]	GranuleCell[217]	Exp2Syn[1957]
HIPPCell[1]	GranuleCell[220]	Exp2Syn[1984]
HIPPCell[1]	GranuleCell[8]	Exp2Syn[76]
HIPPCell[1]	GranuleCell[214]	Exp2Syn[1930]
HIPPCell[1]	GranuleCell[232]	Exp2Syn[2093]
HIPPCell[1]	GranuleCell[97]	Exp2Syn[877]
HIPPCell[1]	GranuleCell[95]	Exp2Syn[859]
HIPPCell[1]	GranuleCell[126]	Exp2Syn[1138]
HIPPCell[1]	GranuleCell[39]	Exp2Syn[356]
HIPPCell[1]	GranuleCell[1]	Exp2Syn[13]
HIPPCell[1]	GranuleCell[103]	Exp2Syn[931]
HIPPCell[1]	GranuleCell[136]	Exp2Syn[1228]
HIPPCell[1]	GranuleCell[51]	Exp2Syn[463]
HIPPCell[1]	GranuleCell[153]	Exp2Syn[1381]
HIPPCell[1]	GranuleCell[172]	Exp2Syn[1553]
HIPPCell[1]	GranuleCell[191]	Exp2Syn[1723]
HIPPCell[1]	GranuleCell[85]	Exp2Syn[769]
HIPPCell[1]	GranuleCell[224]	Exp2Syn[2021]
HIPPCell[1]	GranuleCell[77]	Exp2Syn[697]
HIPPCell[1]	GranuleCell[102]	Exp2Syn[923]
HIPPCell[1]	GranuleCell[198]	Exp2Syn[1786]
HIPPCell[1]	GranuleCell[16]	Exp2Syn[149]
HIPPCell[1]	GranuleCell[65]	Exp2Syn[590]
HIPPCell[1]	GranuleCell[91]	Exp2Syn[824]
HIPPCell[1]	GranuleCell[132]	Exp2Syn[1193]
HIPPCell[1]	GranuleCell[40]	Exp2Syn[365]
HIPPCell[1]	GranuleCell[7]	Exp2Syn[67]
HIPPCell[1]	GranuleCell[122]	Exp2Syn[1103]
HIPPCell[1]	GranuleCell[61]	Exp2Syn[554]
HIPPCell[1]	GranuleCell[74]	Exp2Syn[670]
HIPPCell[1]	GranuleCell[187]	Exp2Syn[1688]
HIPPCell[1]	GranuleCell[173]	Exp2Syn[1562]
HIPPCell[1]	GranuleCell[87]	Exp2Syn[788]
HIPPCell[1]	GranuleCell[222]	Exp2Syn[2002]
HIPPCell[1]	GranuleCell[155]	Exp2Syn[1400]
HIPPCell[1]	GranuleCell[237]	Exp2Syn[2138]
HIPPCell[1]	GranuleCell[197]	Exp2Syn[1778]
HIPPCell[1]	GranuleCell[192]	Exp2Syn[1733]
HIPPCell[1]	GranuleCell[199]	Exp2Syn[1795]
HIPPCell[1]	GranuleCell[215]	Exp2Syn[1939]
HIPPCell[1]	GranuleCell[245]	Exp2Syn[2210]
HIPPCell[1]	GranuleCell[33]	Exp2Syn[302]
HIPPCell[1]	GranuleCell[235]	Exp2Syn[2120]
HIPPCell[1]	GranuleCell[212]	Exp2Syn[1913]
HIPPCell[1]	GranuleCell[96]	Exp2Syn[868]
HIPPCell[1]	GranuleCell[121]	Exp2Syn[1093]
HIPPCell[1]	GranuleCell[219]	Exp2Syn[1975]
HIPPCell[1]	GranuleCell[253]	Exp2Syn[2282]
HIPPCell[1]	GranuleCell[148]	Exp2Syn[1336]
HIPPCell[1]	GranuleCell[164]	Exp2Syn[1480]
HIPPCell[1]	GranuleCell[141]	Exp2Syn[1274]
HIPPCell[1]	GranuleCell[44]	Exp2Syn[401]
HIPPCell[1]	GranuleCell[162]	Exp2Syn[1463]
HIPPCell[1]	GranuleCell[21]	Exp2Syn[194]
HIPPCell[1]	GranuleCell[68]	Exp2Syn[616]
HIPPCell[1]	GranuleCell[59]	Exp2Syn[536]
HIPPCell[1]	GranuleCell[242]	Exp2Syn[2182]
HIPPCell[1]	GranuleCell[243]	Exp2Syn[2192]
HIPPCell[1]	GranuleCell[48]	Exp2Syn[437]
HIPPCell[1]	GranuleCell[110]	Exp2Syn[994]
HIPPCell[1]	GranuleCell[239]	Exp2Syn[2156]
HIPPCell[1]	GranuleCell[244]	Exp2Syn[2201]
HIPPCell[1]	GranuleCell[139]	Exp2Syn[1256]
HIPPCell[1]	GranuleCell[210]	Exp2Syn[1895]
HIPPCell[1]	GranuleCell[168]	Exp2Syn[1516]
HIPPCell[1]	GranuleCell[161]	Exp2Syn[1453]
HIPPCell[1]	GranuleCell[241]	Exp2Syn[2173]
HIPPCell[1]	GranuleCell[89]	Exp2Syn[806]
HIPPCell[1]	GranuleCell[135]	Exp2Syn[1220]
HIPPCell[1]	GranuleCell[213]	Exp2Syn[1922]
HIPPCell[1]	GranuleCell[230]	Exp2Syn[2075]
HIPPCell[1]	GranuleCell[133]	Exp2Syn[1201]
HIPPCell[1]	GranuleCell[496]	Exp2Syn[4469]
HIPPCell[1]	GranuleCell[205]	Exp2Syn[1850]
HIPPCell[1]	GranuleCell[183]	Exp2Syn[1652]
HIPPCell[1]	GranuleCell[238]	Exp2Syn[2147]
HIPPCell[1]	GranuleCell[37]	Exp2Syn[338]
HIPPCell[1]	GranuleCell[186]	Exp2Syn[1678]
HIPPCell[1]	GranuleCell[179]	Exp2Syn[1616]
HIPPCell[1]	GranuleCell[188]	Exp2Syn[1696]
HIPPCell[1]	GranuleCell[111]	Exp2Syn[1003]
HIPPCell[1]	GranuleCell[246]	Exp2Syn[2219]
HIPPCell[1]	GranuleCell[19]	Exp2Syn[175]
HIPPCell[1]	GranuleCell[27]	Exp2Syn[248]
HIPPCell[1]	GranuleCell[123]	Exp2Syn[1112]
HIPPCell[1]	GranuleCell[112]	Exp2Syn[1013]
HIPPCell[1]	GranuleCell[86]	Exp2Syn[778]
HIPPCell[1]	GranuleCell[189]	Exp2Syn[1705]
HIPPCell[1]	GranuleCell[169]	Exp2Syn[1526]
HIPPCell[1]	GranuleCell[147]	Exp2Syn[1327]
HIPPCell[1]	GranuleCell[228]	Exp2Syn[2057]
HIPPCell[1]	GranuleCell[131]	Exp2Syn[1184]
HIPPCell[1]	GranuleCell[120]	Exp2Syn[1084]
HIPPCell[1]	GranuleCell[20]	Exp2Syn[185]
HIPPCell[1]	GranuleCell[64]	Exp2Syn[581]
HIPPCell[1]	GranuleCell[149]	Exp2Syn[1346]
HIPPCell[1]	GranuleCell[82]	Exp2Syn[742]
HIPPCell[1]	GranuleCell[248]	Exp2Syn[2236]
HIPPCell[1]	GranuleCell[140]	Exp2Syn[1265]
HIPPCell[1]	GranuleCell[226]	Exp2Syn[2038]
HIPPCell[1]	GranuleCell[45]	Exp2Syn[409]
HIPPCell[1]	GranuleCell[73]	Exp2Syn[662]
HIPPCell[1]	GranuleCell[250]	Exp2Syn[2255]
HIPPCell[1]	GranuleCell[170]	Exp2Syn[1534]
HIPPCell[1]	GranuleCell[72]	Exp2Syn[653]
HIPPCell[1]	GranuleCell[108]	Exp2Syn[977]
HIPPCell[1]	GranuleCell[52]	Exp2Syn[472]
HIPPCell[1]	GranuleCell[209]	Exp2Syn[1885]
HIPPCell[1]	GranuleCell[92]	Exp2Syn[833]
HIPPCell[1]	BasketCell[5]	Exp2Syn[4571]
HIPPCell[1]	BasketCell[3]	Exp2Syn[4547]
HIPPCell[1]	BasketCell[0]	Exp2Syn[4511]
HIPPCell[1]	BasketCell[2]	Exp2Syn[4534]
HIPPCell[1]	MossyCell[2]	Exp2Syn[4621]
HIPPCell[1]	MossyCell[6]	Exp2Syn[4689]
HIPPCell[1]	MossyCell[3]	Exp2Syn[4638]
HIPPCell[1]	MossyCell[5]	Exp2Syn[4670]
HIPPCell[2]	GranuleCell[93]	Exp2Syn[841]
HIPPCell[2]	GranuleCell[229]	Exp2Syn[2065]
HIPPCell[2]	GranuleCell[279]	Exp2Syn[2515]
HIPPCell[2]	GranuleCell[333]	Exp2Syn[3001]
HIPPCell[2]	GranuleCell[284]	Exp2Syn[2560]
HIPPCell[2]	GranuleCell[328]	Exp2Syn[2957]
HIPPCell[2]	GranuleCell[174]	Exp2Syn[1571]
HIPPCell[2]	GranuleCell[266]	Exp2Syn[2399]
HIPPCell[2]	GranuleCell[99]	Exp2Syn[896]
HIPPCell[2]	GranuleCell[283]	Exp2Syn[2552]
HIPPCell[2]	GranuleCell[125]	Exp2Syn[1130]
HIPPCell[2]	GranuleCell[83]	Exp2Syn[751]
HIPPCell[2]	GranuleCell[233]	Exp2Syn[2101]
HIPPCell[2]	GranuleCell[286]	Exp2Syn[2579]
HIPPCell[2]	GranuleCell[216]	Exp2Syn[1948]
HIPPCell[2]	GranuleCell[315]	Exp2Syn[2840]
